subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"3",Chrome,86.0.4240.198,Windows,en-US,2020-11-25_00:40:09,2020-11-24_17:40:09,https://www.testable.org/experiment/4058/666579/start?sona_id=66047,0.88

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
1086,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","3","","","","",0,0,904438,"2",4356,"",""
1091,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,0,0,930549,h,5148,"0",""
1089,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,0,0,937623,h,2828,"1",""
1094,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,45,"16.68",942911,h,1042,"1",""
1096,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,45,"16.68",948648,g,1490,"1",""
1099,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,45,"16.69",954788,h,1890,"1",""
1101,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,45,"16.69",960126,g,1089,"1",""
1104,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,45,"16.69",965620,h,1243,"1",""
1106,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,45,"16.69",970590,g,723,"1",""
1111,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,45,"16.68",975569,g,730,"1",""
1109,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,45,"16.68",980241,h,413,"1",""
1114,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,751,45,"16.69",985131,h,632,"1",""
1116,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,751,45,"16.69",990066,g,678,"1",""
1121,"2","","","",SHINEd_pepper,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",none,beta,-200 50;200 50,751,45,"16.69",995101,g,792,"1",""
1119,"1","","","",SHINEd_melon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",none,alpha,-200 50;200 50,750,45,"16.68",1000352,h,1003,"1",""
1124,"1","","",SHINEd_melon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,-200 50;200 50,750,45,"16.69",1005429,h,824,"1",""
1126,"2","","",SHINEd_pepper,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,-200 50;200 50,751,45,"16.68",1010364,g,684,"1",""
1129,"1","","","",SHINEd_melon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",none,alpha,-200 50;200 50,751,45,"16.67",1015306,h,691,"1",""
1131,"2","","","",SHINEd_pepper,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",none,beta,-200 50;200 50,751,45,"16.68",1020241,g,682,"1",""
1136,"2","","",SHINEd_pepper,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,-200 50;200 50,750,45,"16.68",1025239,g,746,"1",""
1134,"1","","",SHINEd_melon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,-200 50;200 50,751,45,"16.69",1030116,h,634,"1",""
1139,"1","","","",SHINEd_melon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",none,alpha,-200 50;200 50,751,45,"16.68",1034864,h,494,"1",""
1141,"2","","","",SHINEd_pepper,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",none,beta,-200 50;200 50,751,45,"16.69",1039728,g,619,"1",""
1144,"1","","",SHINEd_melon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,-200 50;200 50,751,45,"16.68",1044572,h,592,"1",""
