subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"12",Chrome,87.0.4280.67,MacOS,en-US,2020-12-02_16:32:18,2020-12-02_11:32:18,https://www.testable.org/experiment/4058/666579/start?sona_id=66154,0.97

rowNo,randomBlock,if,then,stim1,type,stimFormat,button1,button2,subjectGroup,timestamp,response,RT
5955,"0",1;2,end;+1,ugrad_consent3,test,.png,Do not agree,Agree,"12",85636,"1",2368
