condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,blockLoopTest.thisRepN,blockLoopTest.thisTrialN,blockLoopTest.thisN,blockLoopTest.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,instructions_testStage1.started,instructions_testStage1.stopped,end_instructions_resp_test1.keys,end_instructions_resp_test1.rt,end_instructions_resp_test1.started,end_instructions_resp_test1.stopped,press_space_to_continue_test1.started,press_space_to_continue_test1.stopped,cue1Image_testChoice.started,cue1Image_testChoice.stopped,cue2Image_testChoice.started,cue2Image_testChoice.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.started,test_resp.stopped,cue1Image_testConf.started,cue1Image_testConf.stopped,cue2Image_testConf.started,cue2Image_testConf.stopped,conf_reminder.started,conf_reminder.stopped,conf_rating.response,conf_rating.rt,conf_rating.started,conf_rating.stopped,text_2.started,text_2.stopped,end_slots_resp.keys,end_slots_resp.rt,end_slots_resp.started,end_slots_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'none': 'pictures/20M_AN_C.png', 'alpha': 'pictures/SHINEd_apple.png', 'beta': 'pictures/SHINEd_melon.png', 'theta': 'pictures/SHINEd_pear.png', 'phi': 'pictures/SHINEd_pepper.png', 'T1': 'pictures/31M_AN_C.png', 'T2': 'pictures/34M_AN_C.png', 'T3': 'pictures/32M_AN_C.png', 'T4': 'pictures/23M_AN_C.png', 'T5': 'pictures/37M_AN_C.png', 'T6': 'pictures/26M_AN_C.png', 'B1': 'pictures/36M_NE_C.png', 'B2': 'pictures/38M_NE_C.png', 'B3': 'pictures/22M_NE_C.png', 'B4': 'pictures/20M_NE_C.png', 'B5': 'pictures/25M_NE_C.png', 'B6': 'pictures/33M_NE_C.png'}",570.9995415060002,None,575.9829064139999,None,space,8.242390004999834,575.9829064139999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.6161977890001,None,584.6161977890001,None,"['1', '2', '2', '6', 'l', 'e', 'h', 'o', 'p', '1', '2', '2', '6', 'l', 'a', 'h', 'o', 'p', '1', '2', '2', '6', 's', 'c', 'h', 'o', 'p']","[7.817007845000262, 8.201005089000319, 15.721086749000278, 16.169055578000098, 23.817063666000195, 24.121070623000378, 28.1210797370004, 28.24905385000011, 28.409118500000204, 38.105077190999964, 40.45707038299997, 45.83305403600025, 46.473066805000144, 51.83305605300029, 52.329058883000016, 58.08908129800011, 58.2330569400001, 58.425127256999986, 64.77712712100038, 65.08105816000034, 65.40100717900032, 65.78501115100016, 74.44107767500009, 74.88907018600003, 75.32107065700029, 75.49706273300035, 75.68907766400025]",584.6161977890001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226schop,584.6161977890001,None,584.6161977890001,None,665.3833429330002,None,space,5.0422267300000385,670.383109413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.383109413,None,675.4662541360003,None,space,6.175739172000249,680.4496055260001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4496055260001,None,686.682721783,None,686.682721783,None,686.682721783,None,h,1,2.327012948999709,688.2663331600002,None,688.2663331600002,None,688.2663331600002,None,690.6662142559999,None,690.6662142559999,None,690.6662142559999,None,690.6662142559999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.616006534,None,692.616006534,None,692.616006534,None,g,1,5.578827277000073,694.1664162740003,None,694.1664162740003,None,694.1664162740003,None,699.7998812810001,None,699.7998812810001,None,699.7998812810001,None,699.7998812810001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.7831643310001,None,701.7831643310001,None,701.7831643310001,None,h,1,1.212478017000194,703.3167976919999,None,703.3167976919999,None,703.3167976919999,None,704.583271171,None,704.583271171,None,704.583271171,None,704.583271171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.5494766370002,None,706.5494766370002,None,706.5494766370002,None,g,1,0.7179294359998494,708.0833117320003,None,708.0833117320003,None,708.0833117320003,None,708.8665237079999,None,708.8665237079999,None,708.8665237079999,None,708.8665237079999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.8498125579999,None,710.8498125579999,None,710.8498125579999,None,g,1,0.9145264950002456,712.3827510730002,None,712.3827510730002,None,712.3827510730002,None,713.350084268,None,713.350084268,None,713.350084268,None,713.350084268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.3162458900001,None,715.3162458900001,None,715.3162458900001,None,h,1,0.7513668400001734,716.8498507720001,None,716.8498507720001,None,716.8498507720001,None,717.6662468280001,None,717.6662468280001,None,717.6662468280001,None,717.6662468280001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2020_Jan_28_1000,spring_faces,3.1.5,59.86960209085524,
