condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,blockLoopTest.thisRepN,blockLoopTest.thisTrialN,blockLoopTest.thisN,blockLoopTest.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,instructions_testStage1.started,instructions_testStage1.stopped,end_instructions_resp_test1.keys,end_instructions_resp_test1.rt,end_instructions_resp_test1.started,end_instructions_resp_test1.stopped,press_space_to_continue_test1.started,press_space_to_continue_test1.stopped,cue1Image_testChoice.started,cue1Image_testChoice.stopped,cue2Image_testChoice.started,cue2Image_testChoice.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.started,test_resp.stopped,cue1Image_testConf.started,cue1Image_testConf.stopped,cue2Image_testConf.started,cue2Image_testConf.stopped,conf_reminder.started,conf_reminder.stopped,conf_rating.response,conf_rating.rt,conf_rating.started,conf_rating.stopped,text_2.started,text_2.stopped,end_slots_resp.keys,end_slots_resp.rt,end_slots_resp.started,end_slots_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'none': 'pictures/20M_AN_C.png', 'alpha': 'pictures/SHINEd_pear.png', 'beta': 'pictures/SHINEd_melon.png', 'theta': 'pictures/SHINEd_pepper.png', 'phi': 'pictures/SHINEd_apple.png', 'T1': 'pictures/23M_AN_C.png', 'T2': 'pictures/36M_AN_C.png', 'T3': 'pictures/31M_AN_C.png', 'T4': 'pictures/34M_AN_C.png', 'T5': 'pictures/22M_AN_C.png', 'T6': 'pictures/32M_AN_C.png', 'B1': 'pictures/37M_NE_C.png', 'B2': 'pictures/26M_NE_C.png', 'B3': 'pictures/38M_NE_C.png', 'B4': 'pictures/33M_NE_C.png', 'B5': 'pictures/25M_NE_C.png', 'B6': 'pictures/20M_NE_C.png'}",24.960497186999987,None,29.960440360000007,None,space,8.725514741999973,29.960440360000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27677835600002,None,39.27677835600002,None,"['1', '1', '1', '8', 'c', 'a', 't', 'backspace', 'backspace', 'backspace', 'c', 'a', 't', 'c', 'a', 't', 'backspace', '1', '1', '8', 'backspace', '1', '9', 'backspace', '8', 'c', 'a', 'c', 'a', 't', '1', '1', '1', '8', 'c', 'a', 'c', 'a', 't']","[18.449117704999935, 18.593095308999978, 24.25716459599994, 24.59309538499997, 30.86512621600002, 31.377177499000027, 31.729129606000015, 43.23310491199993, 43.55311674699999, 43.80918476199997, 46.209098651999966, 47.089143885, 47.37718810399997, 48.22518237399993, 48.56108098200002, 48.89718794800001, 55.057120919, 56.72113865999995, 56.89716358099997, 57.23310779099995, 58.20917794000002, 58.86511950499994, 59.13712242500003, 60.04912054199997, 60.673140793000016, 63.95307604699997, 64.54504656099994, 65.63312255099993, 65.93712808499993, 66.24118395999994, 85.88913360999993, 86.16109475799999, 87.63312313199992, 88.78509777900001, 96.97718250599996, 97.77717136699994, 101.617076655, 102.19306601300002, 102.593067948]",39.27677835600002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118cacat,39.27677835600002,None,39.27677835600002,None,146.943769278,None,space,3.2063041760000033,151.94366958599994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.94366958599994,None,155.193249734,None,space,13.437007193000113,160.17689406399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.17689406399995,None,173.81106329599993,None,173.81106329599993,None,173.81106329599993,None,h,1,0.9573809949999941,175.376594222,None,175.376594222,None,175.376594222,None,176.44420003799996,None,176.44420003799996,None,176.44420003799996,None,176.44420003799996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.36026617499988,None,178.36026617499988,None,178.36026617499988,None,g,1,0.7751973960000669,179.91076775099987,None,179.91076775099987,None,179.91076775099987,None,180.7431887969999,None,180.7431887969999,None,180.7431887969999,None,180.7431887969999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.72727948300007,None,182.72727948300007,None,182.72727948300007,None,g,1,1.0177665849998903,184.26011136400007,None,184.26011136400007,None,184.26011136400007,None,185.3439907249999,None,185.3439907249999,None,185.3439907249999,None,185.3439907249999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.31022334499994,None,187.31022334499994,None,187.31022334499994,None,h,1,0.6902207760001602,188.8437186199999,None,188.8437186199999,None,188.8437186199999,None,189.59489267100003,None,189.59489267100003,None,189.59489267100003,None,189.59489267100003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5765481379999,None,191.5765481379999,None,191.5765481379999,None,g,0,0.6157697510000162,193.1101243569999,None,193.1101243569999,None,193.1101243569999,None,193.810199817,None,193.810199817,None,193.810199817,None,193.810199817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.74348550199988,None,195.74348550199988,None,195.74348550199988,None,g,1,1.0248987859999943,197.277055196,None,197.277055196,None,197.277055196,None,198.36011968399998,None,198.36011968399998,None,198.36011968399998,None,198.36011968399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,3,2020_Jan_28_0929,spring_faces,3.1.5,59.755852882639765,
