condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'none': 'pictures/20M_AN_C.png', 'alpha': 'pictures/SHINEd_melon.png', 'beta': 'pictures/SHINEd_pepper.png', 'theta': 'pictures/SHINEd_apple.png', 'phi': 'pictures/SHINEd_pear.png', 'T1': 'pictures/20M_AN_C.png', 'T2': 'pictures/22M_AN_C.png', 'T3': 'pictures/33M_AN_C.png', 'T4': 'pictures/31M_AN_C.png', 'T5': 'pictures/37M_AN_C.png', 'T6': 'pictures/26M_AN_C.png', 'B1': 'pictures/23M_NE_C.png', 'B2': 'pictures/25M_NE_C.png', 'B3': 'pictures/38M_NE_C.png', 'B4': 'pictures/34M_NE_C.png', 'B5': 'pictures/32M_NE_C.png', 'B6': 'pictures/36M_NE_C.png'}",12.464342601999306,None,17.44766353399973,None,space,1198.5320182340001,17.44766353399973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.364647327,None,1216.364647327,None,"['s', 'a', 'c', 'o', 'r', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', '1', 'backspace', '1', '2', '2', '0', 's', 'a', 'c', 'o', 'r', '1', '2', '2', '0', 's', 'a', 'c', 'd', 'm']","[45.935000554, 46.15909547799856, 51.74308992999977, 52.015034230998936, 52.1751040449999, 53.855044443000224, 55.15098371699969, 55.32710872399912, 55.55098307899971, 55.69499871399967, 55.88705446399945, 56.591106583999135, 56.99111070899926, 63.58303101299862, 63.918992298999, 67.98297978399933, 68.2870522739995, 70.76698313399902, 71.0230312549993, 73.96698514199852, 74.31904201199904, 74.44703088699862, 88.12710544499896, 88.49497306899866, 96.68704655399961, 97.03904146999957, 102.86332078499981, 103.19902149799964, 105.40710396399845, 105.63103505399886, 105.66316240199922]",1216.364647327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220sacdm,1216.364647327,None,1216.364647327,None,1327.0982383350001,None,space,0.5537416260012833,1332.0979429180006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.0979429180006,None,1332.6980912599993,None,space,4.42647109400059,1337.6812114879995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.6812114879995,None,1342.1645393,None,1342.1645393,None,1342.1645393,None,g,0,2.5036448780010687,1343.748030884999,None,1343.748030884999,None,1343.748030884999,None,1346.3315120579991,None,1346.3315120579991,None,1346.3315120579991,None,1346.3315120579991,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.280857328,None,1348.280857328,None,1348.280857328,None,h,0,4.435498202001327,1349.8321762359992,None,1349.8321762359992,None,1349.8321762359992,None,1354.330829815999,None,1354.330829815999,None,1354.330829815999,None,1354.330829815999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.3145607789993,None,1356.3145607789993,None,1356.3145607789993,None,h,1,3.5726424470012716,1357.8310359799998,None,1357.8310359799998,None,1357.8310359799998,None,1361.464350065,None,1361.464350065,None,1361.464350065,None,1361.464350065,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.4309459060005,None,1363.4309459060005,None,1363.4309459060005,None,g,1,0.8855874710006901,1364.9660969420001,None,1364.9660969420001,None,1364.9660969420001,None,1365.914214372,None,1365.914214372,None,1365.914214372,None,1365.914214372,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.8971931710003,None,1367.8971931710003,None,1367.8971931710003,None,g,1,0.8845084040003712,1369.4311475329996,None,1369.4311475329996,None,1369.4311475329996,None,1370.3811964849992,None,1370.3811964849992,None,1370.3811964849992,None,1370.3811964849992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.3474924620004,None,1372.3474924620004,None,1372.3474924620004,None,h,1,0.8827479709998443,1373.8809341689994,None,1373.8809341689994,None,1373.8809341689994,None,1374.8152747999993,None,1374.8152747999993,None,1374.8152747999993,None,1374.8152747999993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.7980737979997,None,1376.7980737979997,None,1376.7980737979997,None,h,1,0.5290771780000796,1378.3306024869999,None,1378.3306024869999,None,1378.3306024869999,None,1378.9138364350001,None,1378.9138364350001,None,1378.9138364350001,None,1378.9138364350001,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.880887456,None,1380.880887456,None,1380.880887456,None,g,1,0.6851982699990913,1382.4144709270004,None,1382.4144709270004,None,1382.4144709270004,None,1383.1639115359994,None,1383.1639115359994,None,1383.1639115359994,None,1383.1639115359994,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.1481467369995,None,1385.1481467369995,None,1385.1481467369995,None,h,1,0.4994787619998533,1386.664188618999,None,1386.664188618999,None,1386.664188618999,None,1387.213949208999,None,1387.213949208999,None,1387.213949208999,None,1387.213949208999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.1807672960003,None,1389.1807672960003,None,1389.1807672960003,None,g,1,0.5929425510003057,1390.7147682449995,None,1390.7147682449995,None,1390.7147682449995,None,1391.364141856,None,1391.364141856,None,1391.364141856,None,1391.364141856,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.347840679,None,1393.347840679,None,1393.347840679,None,h,1,0.6670433599992975,1394.8806136530002,None,1394.8806136530002,None,1394.8806136530002,None,1395.5978852949993,None,1395.5978852949993,None,1395.5978852949993,None,1395.5978852949993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.5642152729997,None,1397.5642152729997,None,1397.5642152729997,None,g,1,0.6101224040012312,1399.0975659680007,None,1399.0975659680007,None,1399.0975659680007,None,1399.7640765390006,None,1399.7640765390006,None,1399.7640765390006,None,1399.7640765390006,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.7477908609999,None,1401.7477908609999,None,1401.7477908609999,None,g,1,0.7618787830015208,1403.2977512020007,None,1403.2977512020007,None,1403.2977512020007,None,1404.114627645,None,1404.114627645,None,1404.114627645,None,1404.114627645,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,6,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.0806483359993,None,1406.0806483359993,None,1406.0806483359993,None,h,1,0.7917897930001345,1407.6198883159996,None,1407.6198883159996,None,1407.6198883159996,None,1408.4656334419997,None,1408.4656334419997,None,1408.4656334419997,None,1408.4656334419997,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,none,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.4478153,None,1410.4478153,None,1410.4478153,None,h,1,0.6863576100004138,1411.9813405629993,None,1411.9813405629993,None,1411.9813405629993,None,1412.7312274710002,None,1412.7312274710002,None,1412.7312274710002,None,1412.7312274710002,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.6975698959995,None,1414.6975698959995,None,1414.6975698959995,None,g,1,0.9471375489993079,1416.2325432609996,None,1416.2325432609996,None,1416.2325432609996,None,1417.231913268999,None,1417.231913268999,None,1417.231913268999,None,1417.231913268999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.2143256079999,None,1419.2143256079999,None,1419.2143256079999,None,h,1,0.7680029390012351,1420.7476531060001,None,1420.7476531060001,None,1420.7476531060001,None,1421.5807447450006,None,1421.5807447450006,None,1421.5807447450006,None,1421.5807447450006,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.5477340180005,None,1423.5477340180005,None,1423.5477340180005,None,g,1,0.6261280339986115,1425.0976004500008,None,1425.0976004500008,None,1425.0976004500008,None,1425.7853004949993,None,1425.7853004949993,None,1425.7853004949993,None,1425.7853004949993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,none,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.7644791589992,None,1427.7644791589992,None,1427.7644791589992,None,h,1,0.745842136999272,1429.297817269,None,1429.297817269,None,1429.297817269,None,1430.0978923029998,None,1430.0978923029998,None,1430.0978923029998,None,1430.0978923029998,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,9,9,9,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0634252620002,None,1432.0634252620002,None,1432.0634252620002,None,g,1,0.7171948049999628,1433.614414652,None,1433.614414652,None,1433.614414652,None,1434.3999950180005,None,1434.3999950180005,None,1434.3999950180005,None,1434.3999950180005,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.3810386059995,None,1436.3810386059995,None,1436.3810386059995,None,h,1,0.6733286290000251,1437.9144183770004,None,1437.9144183770004,None,1437.9144183770004,None,1438.6475094889993,None,1438.6475094889993,None,1438.6475094889993,None,1438.6475094889993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,10,10,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.6144353529999,None,1440.6144353529999,None,1440.6144353529999,None,g,1,0.59501782299958,1442.1526567889996,None,1442.1526567889996,None,1442.1526567889996,None,1442.802286910999,None,1442.802286910999,None,1442.802286910999,None,1442.802286910999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,none,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.7811282399998,None,1444.7811282399998,None,1444.7811282399998,None,h,1,0.5937281740007165,1446.3139593060005,None,1446.3139593060005,None,1446.3139593060005,None,1446.9646593340003,None,1446.9646593340003,None,1446.9646593340003,None,1446.9646593340003,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,11,11,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.9307389250007,None,1448.9307389250007,None,1448.9307389250007,None,g,1,0.6802547429997503,1450.4674401619995,None,1450.4674401619995,None,1450.4674401619995,None,1451.2022801139992,None,1451.2022801139992,None,1451.2022801139992,None,1451.2022801139992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,alpha,phi,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,12,12,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.1806560580007,None,1453.1806560580007,None,1453.1806560580007,None,h,1,1.8250453889995697,1454.7147037579998,None,1454.7147037579998,None,1454.7147037579998,None,1456.5979869740004,None,1456.5979869740004,None,1456.5979869740004,None,1456.5979869740004,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,phi,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,12,12,12,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.5640885489993,None,1458.5640885489993,None,1458.5640885489993,None,g,1,0.7778191679990414,1460.0978569420004,None,1460.0978569420004,None,1460.0978569420004,None,1460.9312964429992,None,1460.9312964429992,None,1460.9312964429992,None,1460.9312964429992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,beta,theta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,12,12,12,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.8975796209997,None,1462.8975796209997,None,1462.8975796209997,None,g,1,0.7165211020001152,1464.4311449369998,None,1464.4311449369998,None,1464.4311449369998,None,1465.1978394109992,None,1465.1978394109992,None,1465.1978394109992,None,1465.1978394109992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,theta,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,12,12,12,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.1812063479993,None,1467.1812063479993,None,1467.1812063479993,None,h,1,1.3301321510007256,1468.6975419629998,None,1468.6975419629998,None,1468.6975419629998,None,1470.0813542199994,None,1470.0813542199994,None,1470.0813542199994,None,1470.0813542199994,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,beta,phi,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,13,13,13,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.063991133,None,1472.063991133,None,1472.063991133,None,g,1,1.0065049389995693,1473.597165878,None,1473.597165878,None,1473.597165878,None,1474.6641694789996,None,1474.6641694789996,None,1474.6641694789996,None,1474.6641694789996,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,alpha,theta,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,13,13,13,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.6306802210001,None,1476.6306802210001,None,1476.6306802210001,None,h,1,1.2551161239989597,1478.1645885609996,None,1478.1645885609996,None,1478.1645885609996,None,1479.4812858820005,None,1479.4812858820005,None,1479.4812858820005,None,1479.4812858820005,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,phi,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,13,13,13,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.4477156419998,None,1481.4477156419998,None,1481.4477156419998,None,h,1,0.9824317389993666,1482.9812326800002,None,1482.9812326800002,None,1482.9812326800002,None,1483.9994822850003,None,1483.9994822850003,None,1483.9994822850003,None,1483.9994822850003,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,theta,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,13,13,13,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.9807166850005,None,1485.9807166850005,None,1485.9807166850005,None,g,1,0.8493594939991453,1487.5143080460002,None,1487.5143080460002,None,1487.5143080460002,None,1488.4138619549994,None,1488.4138619549994,None,1488.4138619549994,None,1488.4138619549994,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,theta,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.397801776,None,1490.397801776,None,1490.397801776,None,h,1,0.9122632990001875,1491.9314217789997,None,1491.9314217789997,None,1491.9314217789997,None,1492.8978512760004,None,1492.8978512760004,None,1492.8978512760004,None,1492.8978512760004,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,beta,theta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,14,14,14,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.8642441119991,None,1494.8642441119991,None,1494.8642441119991,None,g,1,0.9256900599993969,1496.3980787580003,None,1496.3980787580003,None,1496.3980787580003,None,1497.3809986809993,None,1497.3809986809993,None,1497.3809986809993,None,1497.3809986809993,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,alpha,phi,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,14,14,14,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.3476306600005,None,1499.3476306600005,None,1499.3476306600005,None,h,1,0.8909501809994254,1500.8807905529993,None,1500.8807905529993,None,1500.8807905529993,None,1501.830937625,None,1501.830937625,None,1501.830937625,None,1501.830937625,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_1.xlsx,0c,phi,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,14,14,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.797643853999,None,1503.797643853999,None,1503.797643853999,None,g,1,1.3525792910004384,1505.3310966810004,None,1505.3310966810004,None,1505.3310966810004,None,1506.7479197569992,None,1506.7479197569992,None,1506.7479197569992,None,1506.7479197569992,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,alpha,theta,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.7309529760005,None,1508.7309529760005,None,1508.7309529760005,None,h,1,0.6910914169984608,1510.2646599199998,None,1510.2646599199998,None,1510.2646599199998,None,1511.0138941730002,None,1511.0138941730002,None,1511.0138941730002,None,1511.0138941730002,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
condition files/Stage0c_2.xlsx,0c,phi,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,1,0,15,15,15,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.9809561330003,None,1512.9809561330003,None,1512.9809561330003,None,h,1,1.273504081998908,1514.5141646760003,None,1514.5141646760003,None,1514.5141646760003,None,1515.832041653999,None,1515.832041653999,None,1515.832041653999,None,1515.832041653999,None,,,,,,,,,001,165,2020_Feb_25_1140,spring_faces,3.1.5,59.95561413983108,
