condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,blockLoopTest.thisRepN,blockLoopTest.thisTrialN,blockLoopTest.thisN,blockLoopTest.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,instructions_testStage1.started,instructions_testStage1.stopped,end_instructions_resp_test1.keys,end_instructions_resp_test1.rt,end_instructions_resp_test1.started,end_instructions_resp_test1.stopped,press_space_to_continue_test1.started,press_space_to_continue_test1.stopped,cue1Image_testChoice.started,cue1Image_testChoice.stopped,cue2Image_testChoice.started,cue2Image_testChoice.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.started,test_resp.stopped,cue1Image_testConf.started,cue1Image_testConf.stopped,cue2Image_testConf.started,cue2Image_testConf.stopped,conf_reminder.started,conf_reminder.stopped,conf_rating.response,conf_rating.rt,conf_rating.started,conf_rating.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'none': 'pictures/20M_AN_C.png', 'alpha': 'pictures/SHINEd_pear.png', 'beta': 'pictures/SHINEd_melon.png', 'theta': 'pictures/SHINEd_apple.png', 'phi': 'pictures/SHINEd_pepper.png', 'T1': 'pictures/20M_AN_C.png', 'T2': 'pictures/26M_AN_C.png', 'T3': 'pictures/37M_AN_C.png', 'T4': 'pictures/32M_AN_C.png', 'T5': 'pictures/25M_AN_C.png', 'T6': 'pictures/38M_AN_C.png', 'B1': 'pictures/22M_NE_C.png', 'B2': 'pictures/31M_NE_C.png', 'B3': 'pictures/36M_NE_C.png', 'B4': 'pictures/23M_NE_C.png', 'B5': 'pictures/33M_NE_C.png', 'B6': 'pictures/34M_NE_C.png'}",486.0804803150022,None,491.07981795700107,None,space,1.7123410849999345,491.07981795700107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.213526440999,None,493.213526440999,None,"['0', '7', '3', '1', 'l', 'i', 'h', 'u', 'i']","[17.43457073999889, 18.12264059899826, 22.79458465800053, 22.938633474001108, 34.9386406099984, 35.09862587899988, 42.21856902400032, 42.346624933001294, 42.55464603699875]",493.213526440999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731lihui,493.213526440999,None,493.213526440999,None,540.8471268220019,None,space,0.7213184169995657,545.846856999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.846856999,None,546.6133550160012,None,space,1.131620701002248,551.5965464600013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.5965464600013,None,552.7798619770001,None,552.7798619770001,None,552.7798619770001,None,h,0,4.425635562001844,554.4626085490017,None,554.4626085490017,None,554.4626085490017,None,558.9634572210016,None,558.9634572210016,None,558.9634572210016,None,558.9634572210016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9131990800015,None,560.9131990800015,None,560.9131990800015,None,g,0,1.2069134949997533,562.4492828889997,None,562.4492828889997,None,562.4492828889997,None,563.7137405760004,None,563.7137405760004,None,563.7137405760004,None,563.7137405760004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6970574890001,None,565.6970574890001,None,565.6970574890001,None,h,0,0.8900842490002105,567.230140478001,None,567.230140478001,None,567.230140478001,None,568.180077732999,None,568.180077732999,None,568.180077732999,None,568.180077732999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.1465135830003,None,570.1465135830003,None,570.1465135830003,None,g,0,0.6316309270005149,571.6805426270002,None,571.6805426270002,None,571.6805426270002,None,572.3636617320008,None,572.3636617320008,None,572.3636617320008,None,572.3636617320008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.346874351002,None,574.346874351002,None,574.346874351002,None,g,1,1.2482161500010989,575.8799532820012,None,575.8799532820012,None,575.8799532820012,None,577.1804300740005,None,577.1804300740005,None,577.1804300740005,None,577.1804300740005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1462815240011,None,579.1462815240011,None,579.1462815240011,None,h,1,0.6716405639999721,580.6805263739989,None,580.6805263739989,None,580.6805263739989,None,581.4137921500005,None,581.4137921500005,None,581.4137921500005,None,581.4137921500005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3967318489995,None,583.3967318489995,None,583.3967318489995,None,g,0,0.4547440550013562,584.9134408509999,None,584.9134408509999,None,584.9134408509999,None,585.4301804169991,None,585.4301804169991,None,585.4301804169991,None,585.4301804169991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.3966724339989,None,587.3966724339989,None,587.3966724339989,None,g,1,1.1581799250016047,588.9300481110004,None,588.9300481110004,None,588.9300481110004,None,590.1463059080015,None,590.1463059080015,None,590.1463059080015,None,590.1463059080015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1299613810006,None,592.1299613810006,None,592.1299613810006,None,g,1,0.7934240140020847,593.662750902,None,593.662750902,None,593.662750902,None,594.5130294209994,None,594.5130294209994,None,594.5130294209994,None,594.5130294209994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,4,4,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4799483919996,None,596.4799483919996,None,596.4799483919996,None,h,1,0.5712105740021798,598.0129727540007,None,598.0129727540007,None,598.0129727540007,None,598.647027113002,None,598.647027113002,None,598.647027113002,None,598.647027113002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6303405709987,None,600.6303405709987,None,600.6303405709987,None,g,1,0.5164901339994685,602.1636432939995,None,602.1636432939995,None,602.1636432939995,None,602.7297764510004,None,602.7297764510004,None,602.7297764510004,None,602.7297764510004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,5,5,5,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.6964928870002,None,604.6964928870002,None,604.6964928870002,None,h,1,0.7222271169994201,606.2299585799992,None,606.2299585799992,None,606.2299585799992,None,607.0134419630012,None,607.0134419630012,None,607.0134419630012,None,607.0134419630012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.996086258001,None,608.996086258001,None,608.996086258001,None,g,1,0.7259440009984246,610.5462862439999,None,610.5462862439999,None,610.5462862439999,None,611.3463592549997,None,611.3463592549997,None,611.3463592549997,None,611.3463592549997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,6,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.2964612620017,None,613.2964612620017,None,613.2964612620017,None,g,0,0.45792766500017024,614.8463061930015,None,614.8463061930015,None,614.8463061930015,None,615.3649039379998,None,615.3649039379998,None,615.3649039379998,None,615.3649039379998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_2.xlsx,0b,none,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3463884929988,None,617.3463884929988,None,617.3463884929988,None,h,1,0.8989993220020551,618.8851675690021,None,618.8851675690021,None,618.8851675690021,None,619.8465693479993,None,619.8465693479993,None,619.8465693479993,None,619.8465693479993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.8131439419994,None,621.8131439419994,None,621.8131439419994,None,g,1,0.5329852150025545,623.3471953039989,None,623.3471953039989,None,623.3471953039989,None,623.9315291970015,None,623.9315291970015,None,623.9315291970015,None,623.9315291970015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.9133998409998,None,625.9133998409998,None,625.9133998409998,None,h,1,0.8491526729994803,627.4470164679988,None,627.4470164679988,None,627.4470164679988,None,628.3469726780022,None,628.3469726780022,None,628.3469726780022,None,628.3469726780022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.3132022399986,None,630.3132022399986,None,630.3132022399986,None,g,1,0.686868382999819,631.8493180639998,None,631.8493180639998,None,631.8493180639998,None,632.599060872999,None,632.599060872999,None,632.599060872999,None,632.599060872999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,9,9,9,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.579373585002,None,634.579373585002,None,634.579373585002,None,g,1,0.9946971909994318,636.1174830490017,None,636.1174830490017,None,636.1174830490017,None,637.1631991200011,None,637.1631991200011,None,637.1631991200011,None,637.1631991200011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_2.xlsx,0b,none,alpha,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,9,9,9,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.1298323750016,None,639.1298323750016,None,639.1298323750016,None,h,1,0.7200748959985503,640.6800859540017,None,640.6800859540017,None,640.6800859540017,None,641.4634492040022,None,641.4634492040022,None,641.4634492040022,None,641.4634492040022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.446677513999,None,643.446677513999,None,643.446677513999,None,h,1,0.6898419589997502,644.9823964560019,None,644.9823964560019,None,644.9823964560019,None,645.729771049002,None,645.729771049002,None,645.729771049002,None,645.729771049002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_1.xlsx,0b,none,beta,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",0,1,0,10,10,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6964402929989,None,647.6964402929989,None,647.6964402929989,None,g,1,0.7272745700029191,649.2329186240022,None,649.2329186240022,None,649.2329186240022,None,650.0137500519995,None,650.0137500519995,None,650.0137500519995,None,650.0137500519995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
condition files/Stage0b_2.xlsx,0b,beta,none,g,"['h', 'g']","['Chess', 'Go']","[-0.15, 0.5]","[0.15, 0.5]",1,0,0,11,11,11,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.996750139002,None,651.996750139002,None,651.996750139002,None,g,1,0.5688735910007381,653.5353541900004,None,653.5353541900004,None,653.5353541900004,None,654.1643978620014,None,654.1643978620014,None,654.1643978620014,None,654.1643978620014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2020_Jan_28_1526,spring_faces,3.1.5,60.024041669160916,
