condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,testLoop.thisRepN,testLoop.thisTrialN,testLoop.thisN,testLoop.thisIndex,blockLoopTest.thisRepN,blockLoopTest.thisTrialN,blockLoopTest.thisN,blockLoopTest.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,instructions_testStage1.started,instructions_testStage1.stopped,end_instructions_resp_test1.keys,end_instructions_resp_test1.rt,end_instructions_resp_test1.started,end_instructions_resp_test1.stopped,press_space_to_continue_test1.started,press_space_to_continue_test1.stopped,cue1Image_testChoice.started,cue1Image_testChoice.stopped,cue2Image_testChoice.started,cue2Image_testChoice.stopped,test_resp.keys,test_resp.corr,test_resp.rt,test_resp.started,test_resp.stopped,cue1Image_testConf.started,cue1Image_testConf.stopped,cue2Image_testConf.started,cue2Image_testConf.stopped,conf_reminder.started,conf_reminder.stopped,conf_rating.response,conf_rating.rt,conf_rating.started,conf_rating.stopped,text_2.started,text_2.stopped,end_slots_resp.keys,end_slots_resp.rt,end_slots_resp.started,end_slots_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'none': 'pictures/20M_AN_C.png', 'alpha': 'pictures/SHINEd_pear.png', 'beta': 'pictures/SHINEd_apple.png', 'theta': 'pictures/SHINEd_pepper.png', 'phi': 'pictures/SHINEd_melon.png', 'T1': 'pictures/23M_AN_C.png', 'T2': 'pictures/33M_AN_C.png', 'T3': 'pictures/38M_AN_C.png', 'T4': 'pictures/26M_AN_C.png', 'T5': 'pictures/37M_AN_C.png', 'T6': 'pictures/34M_AN_C.png', 'B1': 'pictures/36M_NE_C.png', 'B2': 'pictures/25M_NE_C.png', 'B3': 'pictures/31M_NE_C.png', 'B4': 'pictures/22M_NE_C.png', 'B5': 'pictures/32M_NE_C.png', 'B6': 'pictures/20M_NE_C.png'}",15.05850886600092,None,20.058639771001253,None,space,32.25058077799986,20.058639771001253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.692276625000886,None,52.692276625000886,None,"['1', '2', '1', '5', 'p', 'o', 'u', 'backspace', 'backspace', 'h', 's', 'backspace', 'backspace', 'o', 'o', 'u', 'backspace', 'backspace', 'u', 'backspace', 'backspace', 'h', 's', 'backspace', 'backspace', 'backspace', 'd', 'a', 'p', 'h', 's', 'backspace', '1', '2', '1', '5', 'd', 'a', 'p', 'o', 'u', '1', '2', '1', '5', 'd', 'a', 'p', 'o', 'u']","[8.320993859999362, 8.577054250999936, 12.592967401998976, 13.009049704000063, 17.79293698299989, 18.08097767899926, 18.24104692399851, 24.977040629999465, 25.24901167799908, 25.937013377999392, 26.273002067999187, 39.45698090299993, 39.633037936999244, 40.35294905699993, 40.51311351199911, 40.62503263999861, 41.87300624599993, 42.0650068949999, 42.59294260999923, 43.633009333998416, 44.016955658998995, 44.57703858199966, 44.91315509499873, 54.84899584199957, 55.1210099029995, 55.32897482599947, 57.63301199799935, 57.95299706699916, 59.3929710299999, 59.66500473299857, 59.96894916199926, 61.633047086999795, 66.52895369499856, 66.81695406699873, 67.08900938799889, 67.40905151099832, 68.16097168399938, 68.43301657699885, 69.55300109999916, 69.96895177599981, 70.09697447299914, 78.9929687219992, 79.34495426699868, 79.79296948799856, 80.1770478139988, 87.74500591600008, 88.6090435699989, 92.36894311099968, 95.21695721699871, 95.63303023599838]",52.692276625000886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215dapou,52.692276625000886,None,52.692276625000886,None,153.3918314700004,None,space,3.1172199649990944,158.39199319800173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.39199319800173,None,161.55817585100158,None,space,0.6465552219997335,166.55881313900136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.55881313900136,None,167.25900146700042,None,167.25900146700042,None,167.25900146700042,None,h,1,4.585567894999258,168.89171258900024,None,168.89171258900024,None,168.89171258900024,None,173.55861016500057,None,173.55861016500057,None,173.55861016500057,None,173.55861016500057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.50886509300108,None,175.50886509300108,None,175.50886509300108,None,g,1,1.058236812999894,177.04310611600158,None,177.04310611600158,None,177.04310611600158,None,178.15864584200062,None,178.15864584200062,None,178.15864584200062,None,178.15864584200062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.14147550500093,None,180.14147550500093,None,180.14147550500093,None,h,1,1.0979580339990207,181.67530709099992,None,181.67530709099992,None,181.67530709099992,None,182.82553482799995,None,182.82553482799995,None,182.82553482799995,None,182.82553482799995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.79188109500137,None,184.79188109500137,None,184.79188109500137,None,g,1,0.703564938999989,186.32570622999992,None,186.32570622999992,None,186.32570622999992,None,187.0918952860011,None,187.0918952860011,None,187.0918952860011,None,187.0918952860011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,alpha,none,h,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0753438970005,None,189.0753438970005,None,189.0753438970005,None,h,1,1.1893022450003627,190.5920037880005,None,190.5920037880005,None,190.5920037880005,None,191.84194036700137,None,191.84194036700137,None,191.84194036700137,None,191.84194036700137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
condition files/Stage0a.xlsx,0a,beta,none,g,"['h', 'g']","['Chess', 'Go']","[0, 0.5]","[0, 0]",1,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.80865635200098,None,193.80865635200098,None,193.80865635200098,None,g,1,0.5030628120002802,195.3422225330014,None,195.3422225330014,None,195.3422225330014,None,195.90865278000092,None,195.90865278000092,None,195.90865278000092,None,195.90865278000092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,39,2020_Jan_30_1251,spring_faces,3.1.5,59.997353637101085,
