subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"14",Chrome,87.0.4280.66,Windows,en-US,2020-12-04_04:10:36,2020-12-03_21:10:36,https://www.testable.org/experiment/4058/666579/start?sona_id=64588,0.85

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
7037,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","14","","","","",0,0,147816,"2",8002,"",""
7040,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","14",alpha,none,0 50,750,0,0,170271,h,2761,"1",""
7042,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","14",beta,none,0 50,750,0,0,176084,h,1558,"0",""
7045,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","14",alpha,none,0 50,750,45,"16.67",181333,h,990,"1",""
7047,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","14",beta,none,0 50,750,45,"16.67",186505,g,928,"1",""
7052,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","14",beta,none,0 50,750,45,"16.67",191715,g,955,"1",""
7050,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","14",alpha,none,0 50,750,45,"16.67",196772,h,812,"1",""
7057,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","14",beta,none,0 50,750,45,"16.67",202097,g,1069,"1",""
7055,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","14",alpha,none,0 50,750,45,"16.67",206934,h,589,"1",""
7062,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","14",beta,none,0 50,750,45,"16.67",211763,g,584,"1",""
