subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"12",Chrome,86.0.4240.193,MacOS,en-US,2020-11-29_22:55:56,2020-11-29_15:55:56,https://www.testable.org/experiment/4058/666579/start?sona_id=65397,1

rowNo,randomBlock,if,then,stim1,type,stimFormat,button1,button2,subjectGroup,timestamp,response,RT
5955,"0",1;2,end;+1,ugrad_consent3,test,.png,Do not agree,Agree,"12",32872,"1",1625
