subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"19",Safari,12.1.2,MacOS,en-US,2020-12-02_15:27:00,2020-12-02_10:27:00,https://www.testable.org/experiment/4058/666579/start?sona_id=66460,1

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
9742,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","19","","","","",0,0,102341,"2",10401,"",""
9747,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,0,0,153331,h,18736,"0",""
9745,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,751,0,0,162521,g,4933,"0",""
9752,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,45,"16.71",168453,g,1672,"1",""
9750,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,752,45,"16.69",174184,h,1471,"1",""
9757,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,45,"16.71",180300,g,1872,"1",""
9755,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,752,45,"16.71",186638,h,2093,"1",""
9762,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,45,"16.71",192572,g,1677,"1",""
9760,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,752,45,"16.71",198268,h,1441,"1",""
9765,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,752,45,"16.71",204431,h,1905,"1",""
9767,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,45,"16.71",210766,g,2090,"1",""
9770,"1","","",SHINEd_pepper,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,0 50,752,45,"16.71",216235,h,1226,"1",""
9772,"2","","",SHINEd_lemon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",beta,none,0 50,752,45,"16.71",221959,g,1468,"1",""
9777,"2","","","",SHINEd_lemon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","19",none,beta,-200 50;200 50,752,45,"16.71",227750,g,1545,"1",""
9775,"1","","","",SHINEd_pepper,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",none,alpha,-200 50;200 50,752,45,"16.71",233426,h,1421,"1",""
9780,"1","","",SHINEd_pepper,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","19",alpha,none,-200 50;200 50,752,45,"16.71",239443,h,1773,"1",""
