subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"3",Chrome,87.0.4280.66,Windows,en-US,2020-11-24_23:11:56,2020-11-24_16:11:56,https://www.testable.org/experiment/4058/666579/start?sona_id=65090,1

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
1086,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","3","","","","",0,0,131085,"2",18085,"",""
1091,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,750,0,0,148145,h,11790,"0",""
1089,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,750,0,0,169562,h,17162,"1",""
1094,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,750,45,"16.67",175263,h,1444,"1",""
1096,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,750,45,"16.67",180653,g,1135,"1",""
1099,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,750,45,"16.67",186294,h,1397,"1",""
1101,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,750,45,"16.66",192022,g,1474,"1",""
1106,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,750,45,"16.67",197192,g,927,"1",""
1104,"1","","",SHINEd_melon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","3",alpha,none,0 50,750,45,"16.67",202344,h,897,"1",""
1111,"2","","",SHINEd_pepper,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","3",beta,none,0 50,750,45,"16.67",207491,g,893,"1",""
